activity_id,viewer_id,movie_id,watch_date,watch_duration_minutes,completion_rate,device,platform,rewatched
13087,607,17,2025-03-13,74,0.88,Smart TV,Web,True
13088,768,5,2025-04-12,100,0.82,Smart TV,Android,False
13089,516,18,2025-03-04,62,0.44,Laptop,TV App,False
13090,608,13,2025-03-27,112,0.8,Smart TV,iOS,False
13091,1139,16,2024-11-29,35,0.36,Mobile,TV App,False
13092,734,5,2025-03-09,61,0.5,Smart TV,iOS,False
13093,487,18,2025-01-13,133,0.94,Smart TV,Web,False
13094,876,19,2025-04-21,82,0.66,Mobile,iOS,True
13095,344,9,2025-04-27,133,0.97,Tablet,TV App,False
13096,223,24,2024-12-24,72,0.69,Smart TV,iOS,False
13097,857,17,2025-04-01,73,0.87,Mobile,Web,False
13098,369,13,2025-04-18,117,0.84,Laptop,Android,False
13099,795,7,2025-01-16,12,0.14,Mobile,iOS,False
13100,1116,21,2025-04-17,102,0.66,Laptop,iOS,False
13101,480,23,2025-04-30,79,0.72,Smart TV,Web,False
13102,1067,2,2024-12-31,93,0.71,Mobile,TV App,False
13103,166,3,2025-04-18,108,0.75,Mobile,TV App,False
13104,1095,23,2025-02-11,85,0.78,Mobile,Android,True
13105,139,10,2024-08-21,54,0.47,Laptop,Web,False
13106,107,23,2025-04-08,81,0.74,Smart TV,iOS,False
13107,872,16,2025-04-29,58,0.6,Mobile,iOS,False
13108,1170,2,2024-10-30,75,0.57,Tablet,iOS,False
13109,456,19,2025-04-17,66,0.53,Tablet,Web,False
13110,240,6,2025-04-01,67,0.71,Mobile,iOS,False
13111,1010,24,2025-02-27,97,0.93,Laptop,TV App,False
13112,294,19,2025-04-16,80,0.64,Smart TV,Web,True
13113,251,22,2025-02-25,76,0.64,Mobile,Web,True
13114,29,16,2024-12-11,67,0.69,Tablet,Android,False
13115,878,25,2025-01-24,68,0.51,Mobile,Android,False
13116,590,9,2025-04-23,129,0.94,Mobile,TV App,False
13117,1172,6,2025-03-12,57,0.61,Smart TV,Web,True
13118,149,22,2025-01-09,105,0.88,Smart TV,Android,False
13119,315,21,2025-04-05,150,0.97,Smart TV,Web,False
13120,957,15,2025-04-21,73,0.62,Mobile,iOS,False
13121,114,15,2025-04-04,89,0.75,Smart TV,TV App,True
13122,630,19,2025-04-30,108,0.87,Mobile,Web,False
13123,630,22,2025-03-03,100,0.84,Smart TV,Android,False
13124,496,25,2024-07-21,109,0.81,Laptop,Android,True
13125,1172,23,2025-04-07,71,0.65,Smart TV,Web,False
13126,322,18,2025-03-19,116,0.82,Laptop,Web,True
13127,42,14,2024-06-26,106,0.82,Mobile,Android,False
13128,163,10,2025-04-20,70,0.61,Smart TV,Android,False
13129,812,23,2025-04-09,85,0.78,Laptop,Web,False
13130,372,5,2024-12-24,80,0.66,Smart TV,iOS,False
13131,37,20,2024-08-22,66,0.72,Laptop,TV App,True
13132,655,14,2025-03-02,104,0.8,Smart TV,Web,False
13133,361,5,2025-02-09,85,0.7,Mobile,Web,True
13134,527,16,2025-02-10,98,1.0,Laptop,iOS,False
13135,722,5,2024-12-20,78,0.64,Smart TV,Android,False
13136,1042,10,2024-12-15,85,0.74,Laptop,Android,False
13137,694,11,2025-02-11,106,0.84,Desktop,Web,False
13138,829,11,2025-04-22,71,0.56,Desktop,iOS,False
13139,1076,13,2025-03-25,82,0.59,Smart TV,Android,False
13140,797,13,2025-04-11,105,0.75,Laptop,Web,False
13141,672,12,2025-02-14,70,0.69,Laptop,TV App,True
13142,529,4,2025-03-16,64,0.6,Desktop,iOS,False
13143,702,4,2025-03-24,84,0.78,Mobile,iOS,False
13144,308,19,2025-04-16,87,0.7,Laptop,Android,False
13145,767,25,2024-10-26,90,0.67,Desktop,Android,False
13146,315,18,2025-01-23,89,0.63,Smart TV,Android,False
13147,983,2,2025-02-23,95,0.72,Mobile,Android,False
13148,1137,5,2025-04-05,101,0.83,Smart TV,TV App,False
13149,1029,3,2025-01-14,107,0.74,Tablet,iOS,False
13150,543,19,2025-04-18,65,0.52,Mobile,Web,False
13151,960,4,2025-02-14,84,0.78,Laptop,iOS,True
13152,719,12,2025-02-12,84,0.83,Smart TV,iOS,True
13153,984,19,2025-04-30,107,0.86,Mobile,iOS,False
13154,700,25,2025-03-15,103,0.77,Mobile,Android,False
13155,58,21,2025-04-25,62,0.4,Mobile,Web,False
13156,183,23,2025-02-17,46,0.42,Laptop,iOS,True
13157,967,25,2025-01-25,94,0.7,Smart TV,Web,True
13158,647,19,2025-04-27,92,0.74,Smart TV,iOS,False
13159,1181,4,2025-03-12,87,0.81,Smart TV,iOS,True
13160,629,12,2025-02-07,95,0.94,Smart TV,Web,False
13161,42,21,2025-04-02,155,1.0,Laptop,Android,True
13162,476,17,2025-04-06,85,1.0,Tablet,iOS,False
13163,811,1,2025-02-06,93,0.79,Desktop,Web,False
13164,352,17,2025-02-09,62,0.73,Mobile,TV App,True
13165,1102,15,2025-04-04,69,0.58,Laptop,TV App,False
13166,515,7,2025-01-04,56,0.63,Desktop,TV App,False
13167,603,24,2025-02-28,65,0.62,Laptop,iOS,False
13168,325,2,2025-03-13,60,0.46,Desktop,Android,False
13169,115,1,2025-04-08,103,0.88,Laptop,Android,False
13170,978,1,2025-04-17,92,0.78,Smart TV,Web,False
13171,16,5,2024-09-06,103,0.85,Laptop,Android,False
13172,483,13,2025-04-20,100,0.72,Smart TV,Android,False
13173,370,3,2025-02-06,116,0.8,Smart TV,TV App,False
13174,543,25,2024-12-23,66,0.49,Laptop,Android,False
13175,509,5,2025-01-06,80,0.66,Mobile,Android,False
13176,329,1,2025-01-22,101,0.86,Mobile,Web,False
13177,608,15,2025-04-10,67,0.57,Smart TV,iOS,True
13178,406,19,2025-04-24,101,0.81,Smart TV,Android,False
13179,786,17,2025-02-07,62,0.73,Laptop,TV App,False
13180,95,2,2024-10-07,51,0.39,Desktop,iOS,False
13181,1063,25,2025-03-05,114,0.85,Mobile,Web,False
13182,588,3,2025-01-20,131,0.91,Tablet,Android,False
13183,931,3,2024-12-03,79,0.55,Mobile,iOS,False
13184,312,17,2025-03-04,65,0.77,Laptop,Web,False
13185,81,13,2025-04-16,109,0.78,Smart TV,Android,False
13186,278,1,2025-04-02,115,0.98,Smart TV,Web,True
13187,509,25,2025-03-28,81,0.6,Mobile,Android,True
13188,53,1,2025-01-30,74,0.63,Tablet,iOS,False
13189,921,4,2025-03-24,48,0.45,Smart TV,Web,False
13190,1141,13,2025-04-20,109,0.78,Smart TV,Web,False
13191,294,11,2025-04-09,93,0.74,Smart TV,Web,False
13192,767,1,2025-03-21,106,0.9,Smart TV,Android,False
13193,817,22,2025-01-28,86,0.72,Mobile,iOS,False
13194,44,25,2024-10-03,130,0.97,Smart TV,TV App,False
13195,748,11,2025-04-01,120,0.95,Mobile,Android,False
13196,592,11,2025-04-25,82,0.65,Laptop,iOS,False
13197,1027,25,2025-02-05,135,1.0,Mobile,Android,False
13198,115,9,2025-04-23,96,0.7,Laptop,Android,False
13199,822,7,2025-01-21,35,0.39,Mobile,Android,False
13200,927,24,2025-03-08,75,0.72,Smart TV,Web,False
13201,845,1,2025-02-02,100,0.85,Smart TV,Android,False
13202,634,19,2025-04-17,107,0.86,Mobile,Android,False
13203,533,25,2024-10-07,105,0.78,Mobile,TV App,False
13204,816,1,2025-01-16,92,0.78,Mobile,Android,False
13205,512,23,2025-04-29,66,0.6,Laptop,Web,False
13206,1156,23,2025-02-25,69,0.63,Mobile,Web,False
13207,234,4,2025-03-12,88,0.82,Laptop,Web,False
13208,948,22,2025-04-13,105,0.88,Smart TV,Web,False
13209,1155,9,2025-04-11,93,0.68,Laptop,iOS,False
13210,1173,5,2024-12-11,76,0.63,Mobile,TV App,False
13211,889,16,2025-02-09,60,0.62,Mobile,TV App,False
13212,449,5,2025-01-10,85,0.7,Laptop,Web,False
13213,1043,1,2025-02-06,118,1.0,Smart TV,Android,False
13214,304,17,2025-04-15,72,0.85,Desktop,iOS,False
13215,30,8,2025-02-12,68,0.78,Mobile,Android,False
13216,553,1,2025-01-18,118,1.0,Smart TV,iOS,False
13217,234,14,2024-11-23,100,0.77,Laptop,Web,False
13218,617,13,2025-03-28,89,0.64,Smart TV,Android,False
13219,78,19,2025-04-25,100,0.8,Smart TV,iOS,False
13220,463,1,2025-01-23,109,0.93,Smart TV,Android,False
13221,518,17,2025-02-06,53,0.63,Smart TV,Web,False
13222,91,11,2025-04-16,105,0.83,Mobile,Android,False
13223,361,14,2025-03-03,81,0.63,Laptop,TV App,False
13224,994,20,2024-09-01,35,0.39,Mobile,Web,False
13225,951,25,2024-12-24,103,0.77,Laptop,iOS,True
13226,890,3,2025-02-17,110,0.76,Mobile,Web,False
13227,431,1,2025-01-15,97,0.83,Mobile,iOS,False
13228,1186,24,2025-03-18,92,0.88,Laptop,Web,False
13229,737,23,2025-04-19,82,0.75,Tablet,Web,False
13230,6,13,2025-03-22,116,0.83,Smart TV,TV App,False
13231,569,11,2025-03-16,111,0.88,Smart TV,Web,False
13232,310,8,2025-03-20,79,0.9,Smart TV,Android,False
13233,50,18,2025-04-23,116,0.82,Tablet,Android,False
13234,374,9,2025-04-20,103,0.75,Smart TV,iOS,False
13235,934,25,2025-04-30,89,0.66,Laptop,Web,False
13236,179,1,2025-03-18,108,0.92,Mobile,TV App,False
13237,348,21,2025-04-26,51,0.33,Smart TV,Web,False
13238,825,24,2025-02-13,80,0.77,Mobile,Android,False
13239,1062,21,2025-04-26,155,1.0,Mobile,Web,False
13240,1146,6,2025-03-10,66,0.7,Smart TV,Android,False
13241,155,5,2025-03-01,122,1.0,Mobile,TV App,False
13242,714,21,2025-03-27,72,0.47,Mobile,Android,False
13243,432,12,2025-01-05,80,0.79,Laptop,Android,False
13244,329,9,2025-04-11,95,0.69,Smart TV,Web,False
13245,1096,25,2025-04-03,95,0.71,Smart TV,iOS,False
13246,594,12,2025-01-31,70,0.69,Smart TV,Web,True
13247,1080,5,2024-10-22,91,0.75,Mobile,iOS,False
13248,347,15,2025-03-13,107,0.9,Tablet,Web,False
13249,127,22,2025-03-23,96,0.8,Smart TV,iOS,False
13250,795,2,2024-12-07,60,0.46,Tablet,Android,False
13251,886,6,2025-03-09,65,0.69,Smart TV,iOS,False
13252,895,12,2025-04-09,47,0.47,Laptop,TV App,False
13253,198,12,2025-01-27,69,0.68,Smart TV,Web,False
13254,877,15,2025-03-24,70,0.59,Laptop,Web,False
13255,604,15,2025-04-17,58,0.49,Mobile,TV App,False
13256,1044,15,2025-04-07,92,0.78,Smart TV,Web,False
13257,1059,15,2025-04-07,67,0.57,Smart TV,TV App,False
13258,1150,18,2025-01-02,97,0.69,Smart TV,Web,False
13259,317,2,2024-12-14,132,1.0,Smart TV,Android,False
13260,574,9,2025-04-11,97,0.71,Smart TV,Android,True
13261,747,13,2025-04-27,82,0.59,Smart TV,iOS,False
13262,286,1,2025-01-27,106,0.9,Desktop,Android,False
13263,948,8,2025-03-16,76,0.87,Smart TV,iOS,False
13264,402,1,2025-03-21,95,0.81,Mobile,Web,False
13265,724,6,2025-04-30,65,0.69,Laptop,TV App,False
13266,110,12,2024-12-20,69,0.68,Laptop,iOS,False
13267,1088,15,2025-04-13,32,0.27,Mobile,Web,False
13268,1106,15,2025-03-01,101,0.85,Mobile,Web,False
13269,770,13,2025-04-15,91,0.65,Smart TV,iOS,False
13270,61,18,2025-02-13,95,0.67,Tablet,Web,False
13271,157,4,2025-03-18,108,1.0,Tablet,iOS,False
13272,947,20,2024-09-16,92,1.0,Laptop,Android,True
13273,845,1,2025-03-09,95,0.81,Smart TV,Web,False
13274,1057,10,2024-12-23,65,0.57,Mobile,Web,False
13275,1011,21,2025-04-11,103,0.67,Mobile,iOS,False
13276,810,18,2024-12-01,86,0.61,Desktop,Web,False
13277,1116,7,2024-12-11,62,0.69,Smart TV,iOS,False
13278,33,7,2024-12-20,43,0.48,Tablet,Android,False
13279,218,7,2025-01-14,50,0.56,Mobile,Android,False
13280,1082,14,2025-04-22,93,0.72,Mobile,Web,False
13281,330,11,2025-03-04,85,0.67,Mobile,Android,False
13282,501,6,2025-04-17,50,0.53,Mobile,Android,False
13283,144,1,2025-02-05,83,0.71,Laptop,iOS,False
13284,609,9,2025-04-18,106,0.77,Laptop,Web,False
13285,511,5,2024-11-23,82,0.68,Smart TV,Android,True
13286,170,3,2025-02-03,120,0.83,Tablet,Android,False
13287,1119,5,2025-04-27,102,0.84,Smart TV,Web,False
13288,135,15,2025-03-12,78,0.66,Tablet,iOS,False
13289,1145,22,2025-01-16,105,0.88,Tablet,Web,True
13290,714,16,2025-01-08,84,0.86,Smart TV,Web,False
13291,1010,14,2025-01-28,89,0.69,Smart TV,Android,False
13292,253,13,2025-04-06,65,0.47,Smart TV,iOS,True
13293,537,13,2025-04-29,109,0.78,Smart TV,iOS,False
13294,252,16,2025-01-06,62,0.64,Tablet,iOS,True
13295,694,15,2025-04-13,103,0.87,Desktop,Android,False
13296,527,3,2024-12-11,68,0.47,Mobile,iOS,False
13297,628,16,2024-11-28,77,0.79,Mobile,iOS,False
13298,833,5,2024-12-06,122,1.0,Mobile,Web,False
13299,1108,22,2025-02-28,102,0.85,Laptop,Android,False
13300,925,18,2025-01-22,115,0.81,Smart TV,iOS,True
13301,276,4,2025-03-07,86,0.8,Laptop,Web,False
13302,1053,13,2025-04-13,103,0.74,Laptop,Android,False
13303,579,19,2025-04-12,102,0.82,Laptop,Web,False
13304,327,4,2025-04-08,76,0.71,Smart TV,iOS,False
13305,239,20,2024-08-21,58,0.64,Smart TV,Web,False
13306,102,3,2025-04-29,107,0.74,Smart TV,Web,False
13307,958,25,2024-10-08,126,0.94,Laptop,TV App,True
13308,193,1,2025-04-08,93,0.79,Smart TV,Web,True
13309,1029,15,2025-04-12,108,0.91,Laptop,Web,False
13310,640,24,2024-12-22,65,0.62,Laptop,iOS,False
13311,522,20,2024-10-06,31,0.34,Tablet,iOS,False
13312,407,20,2024-08-20,57,0.63,Laptop,TV App,False
13313,748,4,2025-04-29,84,0.78,Mobile,Android,False
13314,531,9,2025-04-11,131,0.95,Laptop,Web,False
13315,180,21,2025-04-23,102,0.66,Smart TV,Web,False
13316,515,4,2025-04-03,65,0.61,Tablet,iOS,False
13317,470,18,2024-12-22,107,0.76,Desktop,Web,True
13318,83,5,2024-10-24,79,0.65,Laptop,Web,False
13319,1141,17,2025-03-03,49,0.58,Laptop,Web,False
13320,910,15,2025-04-07,109,0.92,Laptop,Android,True
13321,516,5,2025-01-26,70,0.58,Smart TV,TV App,True
13322,106,15,2025-03-17,96,0.81,Smart TV,iOS,False
13323,236,21,2025-03-26,114,0.74,Laptop,Web,False
13324,687,21,2025-04-10,137,0.89,Tablet,iOS,False
13325,1035,7,2024-12-25,11,0.13,Tablet,TV App,False
13326,152,15,2025-04-08,99,0.84,Smart TV,Android,False
13327,803,14,2025-04-12,109,0.84,Laptop,Android,False
13328,752,18,2025-02-09,136,0.96,Mobile,TV App,False
13329,208,25,2025-01-09,82,0.61,Smart TV,iOS,False
13330,1182,1,2025-02-19,106,0.9,Smart TV,Android,False
13331,581,25,2024-11-22,105,0.78,Smart TV,TV App,False
13332,335,21,2025-04-27,133,0.86,Tablet,Android,False
13333,246,19,2025-04-29,86,0.69,Smart TV,Android,False
13334,70,16,2025-01-16,71,0.73,Smart TV,Android,False
13335,263,17,2025-01-23,65,0.77,Desktop,Android,False
13336,705,23,2025-02-09,96,0.88,Desktop,Android,False
13337,385,23,2025-02-17,72,0.66,Smart TV,Android,False
13338,1167,22,2025-03-12,79,0.66,Smart TV,TV App,False
13339,29,1,2025-04-26,109,0.93,Tablet,Web,False
13340,173,3,2025-04-25,107,0.74,Smart TV,TV App,True
13341,456,8,2025-03-11,48,0.55,Laptop,Web,False
13342,636,10,2025-02-27,90,0.79,Mobile,Android,False
13343,234,24,2024-12-22,52,0.5,Mobile,Android,False
13344,1038,15,2025-04-18,71,0.6,Laptop,Web,False
13345,1146,9,2025-04-22,107,0.78,Smart TV,iOS,False
13346,1057,6,2025-04-14,52,0.55,Laptop,iOS,False
13347,244,8,2025-01-30,61,0.7,Smart TV,TV App,False
13348,405,8,2025-03-29,46,0.53,Smart TV,Android,False
13349,192,19,2025-04-19,83,0.67,Tablet,Web,False
13350,306,8,2025-03-26,33,0.38,Tablet,Web,True
13351,292,4,2025-04-20,96,0.89,Mobile,iOS,True
13352,751,2,2024-12-06,66,0.5,Tablet,iOS,False
13353,540,13,2025-04-11,67,0.48,Laptop,Web,False
13354,475,11,2025-02-05,127,1.0,Laptop,iOS,False
13355,1061,12,2024-12-22,96,0.95,Smart TV,Web,False
13356,1005,1,2025-03-17,118,1.0,Mobile,TV App,False
13357,886,3,2025-02-11,127,0.88,Mobile,iOS,True
13358,1188,9,2025-04-09,69,0.5,Mobile,Web,False
13359,282,22,2025-01-17,72,0.6,Laptop,Android,True
13360,432,10,2024-09-15,79,0.69,Mobile,TV App,False
13361,772,15,2025-04-28,98,0.83,Mobile,iOS,False
13362,1060,12,2024-10-26,64,0.63,Mobile,TV App,False
13363,721,9,2025-04-08,97,0.71,Smart TV,Android,False
13364,968,13,2025-04-21,103,0.74,Smart TV,Android,False
13365,957,19,2025-04-13,120,0.96,Tablet,iOS,False
13366,661,9,2025-04-27,104,0.76,Mobile,Web,False
13367,103,18,2025-02-26,92,0.65,Laptop,Android,False
13368,81,1,2025-04-10,110,0.94,Laptop,Web,False
13369,1002,2,2024-12-23,101,0.77,Mobile,Android,False
13370,631,9,2025-04-28,97,0.71,Mobile,Web,True
13371,695,11,2025-04-05,100,0.79,Mobile,TV App,False
13372,1191,13,2025-04-01,134,0.96,Mobile,iOS,False
13373,672,22,2025-02-12,80,0.67,Smart TV,Web,False
13374,250,4,2025-03-19,77,0.72,Laptop,Android,False
13375,519,3,2025-04-24,145,1.0,Tablet,iOS,False
13376,716,22,2025-02-13,82,0.69,Laptop,iOS,False
13377,645,9,2025-04-28,85,0.62,Mobile,Web,False
13378,57,2,2024-12-11,80,0.61,Laptop,iOS,False
13379,499,15,2025-03-05,70,0.59,Laptop,TV App,False
13380,551,12,2025-01-28,84,0.83,Mobile,Web,False
13381,831,2,2024-11-04,100,0.76,Mobile,iOS,False
13382,788,1,2025-01-26,99,0.84,Smart TV,Web,False
13383,288,15,2025-03-15,88,0.74,Desktop,Web,False
13384,785,16,2024-12-13,72,0.74,Mobile,iOS,False
13385,425,11,2025-04-04,105,0.83,Mobile,TV App,False
13386,483,4,2025-03-21,108,1.0,Tablet,Web,True
13387,440,25,2024-11-18,101,0.75,Laptop,Web,False
13388,818,14,2025-04-26,113,0.87,Mobile,iOS,False
13389,95,6,2025-04-14,66,0.7,Mobile,Web,False
13390,199,2,2024-12-13,105,0.8,Smart TV,TV App,False
13391,884,1,2025-02-27,118,1.0,Mobile,Android,False
13392,1000,22,2024-11-28,90,0.75,Mobile,Web,False
13393,1104,17,2025-03-01,48,0.57,Mobile,TV App,False
13394,560,2,2024-10-19,113,0.86,Mobile,Android,False
13395,73,7,2024-12-23,45,0.51,Tablet,Web,False
13396,880,2,2025-01-26,110,0.84,Mobile,Web,False
13397,1173,13,2025-04-25,127,0.91,Mobile,Web,False
13398,124,12,2025-03-27,76,0.75,Smart TV,Web,False
13399,523,14,2024-12-23,96,0.74,Smart TV,Android,True
13400,190,6,2025-04-13,54,0.57,Smart TV,Web,False
13401,161,11,2025-03-11,87,0.69,Smart TV,TV App,True
13402,677,9,2025-04-16,100,0.73,Tablet,Web,False
13403,487,13,2025-03-30,113,0.81,Smart TV,Android,False
13404,408,1,2025-04-12,102,0.87,Smart TV,Web,False
13405,113,17,2025-04-10,63,0.75,Laptop,Android,False
13406,1178,6,2025-03-14,55,0.58,Laptop,iOS,False
13407,80,15,2025-04-24,72,0.61,Smart TV,Android,True
13408,1139,13,2025-04-08,86,0.62,Laptop,Web,False
13409,576,4,2025-03-04,65,0.61,Smart TV,Web,False
13410,613,23,2025-04-05,78,0.71,Mobile,Android,False
13411,1149,23,2025-03-29,52,0.48,Smart TV,iOS,False
13412,690,9,2025-04-17,118,0.86,Desktop,Web,False
13413,865,19,2025-04-16,115,0.92,Laptop,iOS,False
13414,913,17,2025-03-06,56,0.66,Smart TV,iOS,True
13415,404,22,2025-04-11,120,1.0,Smart TV,iOS,False
13416,1070,11,2025-04-05,77,0.61,Mobile,Web,False
13417,1140,11,2025-02-25,111,0.88,Mobile,Android,True
13418,476,6,2025-04-08,66,0.7,Tablet,Android,False
13419,150,7,2025-02-04,43,0.48,Smart TV,iOS,False
13420,1096,16,2025-02-21,64,0.66,Smart TV,iOS,False
13421,1150,23,2025-03-26,64,0.59,Smart TV,Android,False
13422,951,15,2025-03-19,96,0.81,Laptop,Web,False
13423,948,2,2025-04-06,110,0.84,Smart TV,iOS,False
13424,846,6,2025-04-28,59,0.63,Mobile,Android,False
13425,309,2,2024-10-14,108,0.82,Mobile,iOS,False
13426,773,2,2024-11-23,97,0.74,Smart TV,TV App,True
13427,67,23,2025-03-05,79,0.72,Smart TV,iOS,False
13428,529,19,2025-04-12,102,0.82,Smart TV,TV App,True
13429,1160,13,2025-04-26,100,0.72,Mobile,iOS,False
13430,1005,20,2024-09-20,29,0.32,Mobile,Android,False
13431,123,14,2024-07-22,93,0.72,Laptop,Web,False
13432,1144,22,2025-04-13,78,0.65,Laptop,TV App,False
13433,658,18,2024-10-05,97,0.69,Tablet,Android,False
13434,90,4,2025-03-19,95,0.88,Mobile,Android,False
13435,441,5,2025-03-07,103,0.85,Tablet,iOS,False
13436,1139,22,2025-04-14,84,0.7,Laptop,Web,True
13437,1094,15,2025-04-01,94,0.79,Laptop,Android,False
13438,63,5,2025-01-13,65,0.54,Smart TV,Android,False
13439,1013,6,2025-04-22,75,0.79,Laptop,TV App,False
13440,635,14,2025-04-28,115,0.89,Tablet,Android,False
13441,681,3,2025-02-19,111,0.77,Mobile,Android,True
13442,585,14,2024-08-07,93,0.72,Tablet,Android,False
13443,1005,13,2025-04-08,89,0.64,Mobile,Web,False
13444,1091,1,2025-04-15,114,0.97,Mobile,iOS,False
13445,184,1,2025-01-29,114,0.97,Tablet,Web,False
13446,41,10,2024-10-28,88,0.77,Mobile,Web,False
13447,719,12,2024-10-28,44,0.44,Mobile,iOS,True
13448,414,18,2024-10-17,103,0.73,Smart TV,Web,False
13449,668,1,2025-02-20,95,0.81,Mobile,iOS,False
13450,922,13,2025-04-02,121,0.87,Smart TV,iOS,False
13451,684,18,2025-02-16,80,0.57,Mobile,TV App,False
13452,301,19,2025-04-16,87,0.7,Smart TV,Android,False
13453,913,4,2025-04-13,89,0.83,Laptop,Android,False
13454,1025,22,2025-04-24,87,0.73,Smart TV,iOS,True
13455,202,24,2025-04-10,84,0.8,Laptop,Web,True
13456,341,11,2025-04-16,100,0.79,Smart TV,iOS,False
13457,676,21,2025-03-27,134,0.87,Smart TV,Web,False
13458,505,24,2025-03-17,73,0.7,Laptop,TV App,False
13459,264,10,2024-09-27,81,0.71,Mobile,iOS,False
13460,761,5,2024-12-27,63,0.52,Smart TV,Web,True
13461,1166,1,2025-04-29,113,0.96,Laptop,TV App,False
13462,636,19,2025-04-16,101,0.81,Laptop,TV App,False
13463,891,25,2025-04-16,121,0.9,Desktop,TV App,False
13464,408,14,2025-04-13,97,0.75,Laptop,Android,False
13465,111,19,2025-04-25,87,0.7,Tablet,iOS,False
13466,689,6,2025-03-01,16,0.17,Smart TV,Android,False
13467,1167,12,2025-01-28,79,0.78,Smart TV,Web,True
13468,96,22,2024-12-21,92,0.77,Laptop,Web,False
13469,1057,24,2025-03-06,61,0.59,Smart TV,Web,False
13470,606,9,2025-04-08,106,0.77,Mobile,Web,False
13471,178,2,2025-04-20,79,0.6,Smart TV,Android,False
13472,60,14,2025-02-07,75,0.58,Smart TV,Android,False
13473,795,10,2025-02-04,54,0.47,Smart TV,Android,True
13474,757,18,2025-04-19,105,0.74,Desktop,Android,False
13475,769,19,2025-04-24,100,0.8,Mobile,iOS,False
13476,52,1,2025-01-28,110,0.94,Laptop,Web,False
13477,477,25,2024-07-08,120,0.89,Mobile,Web,False
13478,345,15,2025-03-07,105,0.89,Mobile,iOS,False
13479,197,9,2025-04-15,109,0.79,Smart TV,iOS,True
13480,950,5,2024-09-13,109,0.9,Laptop,TV App,False
13481,220,23,2025-04-10,64,0.59,Smart TV,Web,False
13482,1009,17,2025-01-23,56,0.66,Mobile,Web,True
13483,807,13,2025-04-28,89,0.64,Smart TV,Web,False
13484,989,19,2025-04-29,113,0.91,Laptop,iOS,False
13485,205,16,2025-02-22,58,0.6,Laptop,Android,False
13486,28,3,2025-03-27,117,0.81,Mobile,Web,False
13487,845,2,2024-09-18,120,0.91,Smart TV,Web,True
13488,962,10,2025-01-21,75,0.66,Smart TV,Web,False
13489,409,22,2025-03-14,79,0.66,Mobile,iOS,False
13490,1164,11,2025-03-20,105,0.83,Tablet,Web,False
13491,707,13,2025-04-16,86,0.62,Laptop,TV App,True
13492,820,4,2025-04-14,52,0.49,Mobile,Android,False
13493,850,16,2025-04-18,86,0.88,Mobile,TV App,False
13494,1179,9,2025-04-17,78,0.57,Smart TV,iOS,False
13495,1159,5,2024-12-26,115,0.95,Desktop,TV App,True
13496,153,1,2025-04-26,112,0.95,Mobile,Web,True
13497,934,23,2025-02-15,56,0.51,Laptop,iOS,False
13498,397,1,2025-03-01,108,0.92,Desktop,TV App,True
13499,1104,1,2025-01-28,114,0.97,Desktop,iOS,False
13500,309,22,2025-03-21,76,0.64,Smart TV,iOS,False
13501,441,20,2024-10-06,34,0.38,Mobile,Web,True
13502,587,5,2024-12-05,91,0.75,Smart TV,Android,False
13503,430,4,2025-04-08,97,0.9,Smart TV,iOS,False
13504,496,15,2025-03-30,90,0.76,Laptop,Android,False
13505,1193,19,2025-04-16,96,0.77,Mobile,Web,False
13506,237,23,2025-04-05,49,0.45,Mobile,TV App,False
13507,145,13,2025-03-26,92,0.66,Mobile,iOS,False
13508,721,19,2025-04-14,52,0.42,Desktop,TV App,False
13509,1047,1,2025-02-02,105,0.89,Smart TV,iOS,False
13510,135,25,2024-12-07,116,0.86,Mobile,iOS,False
13511,868,9,2025-04-30,71,0.52,Mobile,Web,False
13512,1136,11,2025-03-05,87,0.69,Smart TV,Web,False
13513,469,9,2025-04-29,66,0.48,Laptop,Android,False
13514,777,1,2025-03-28,105,0.89,Mobile,Android,False
13515,623,12,2025-03-16,94,0.93,Laptop,iOS,False
13516,689,23,2025-03-22,85,0.78,Mobile,Web,False
13517,584,1,2025-03-09,101,0.86,Tablet,Web,True
13518,676,3,2025-04-22,72,0.5,Laptop,iOS,False
